1026602681,USD/JPY,2009-12-27 18:24:26,91.550000,91.580000
1026602853,USD/JPY,2009-12-27 18:26:07,91.540000,91.560000
1026602860,USD/JPY,2009-12-27 18:26:07,91.530000,91.550000
1026602887,USD/JPY,2009-12-27 18:26:11,91.540000,91.560000
1026602913,USD/JPY,2009-12-27 18:26:13,91.540000,91.570000
1026603092,USD/JPY,2009-12-27 18:27:03,91.550000,91.570000
1026603219,USD/JPY,2009-12-27 18:27:27,91.540000,91.570000
1026603230,USD/JPY,2009-12-27 18:27:34,91.550000,91.570000
1026603236,USD/JPY,2009-12-27 18:27:34,91.560000,91.580000
1026603287,USD/JPY,2009-12-27 18:28:06,91.550000,91.570000
1026603368,USD/JPY,2009-12-27 18:28:27,91.560000,91.580000
1026603374,USD/JPY,2009-12-27 18:28:31,91.550000,91.570000
1026603380,USD/JPY,2009-12-27 18:28:39,91.560000,91.580000
1026603592,USD/JPY,2009-12-27 18:29:20,91.560000,91.590000
1026603600,USD/JPY,2009-12-27 18:29:21,91.560000,91.580000
1026603626,USD/JPY,2009-12-27 18:29:26,91.560000,91.590000
1026603632,USD/JPY,2009-12-27 18:29:26,91.570000,91.590000
1026603640,USD/JPY,2009-12-27 18:29:32,91.570000,91.600000
1026603651,USD/JPY,2009-12-27 18:29:33,91.560000,91.580000
1026603804,USD/JPY,2009-12-27 18:30:17,91.550000,91.570000
1026603806,USD/JPY,2009-12-27 18:30:17,91.540000,91.570000
1026603814,USD/JPY,2009-12-27 18:30:22,91.550000,91.570000
1026603980,USD/JPY,2009-12-27 18:30:51,91.540000,91.560000
1026604236,USD/JPY,2009-12-27 18:32:07,91.530000,91.550000
1026604284,USD/JPY,2009-12-27 18:32:19,91.520000,91.540000
1026604295,USD/JPY,2009-12-27 18:32:20,91.510000,91.530000
1026604314,USD/JPY,2009-12-27 18:32:21,91.510000,91.540000
1026604317,USD/JPY,2009-12-27 18:32:21,91.520000,91.540000
1026604338,USD/JPY,2009-12-27 18:32:24,91.510000,91.530000
1026604381,USD/JPY,2009-12-27 18:32:31,91.500000,91.520000
1026604433,USD/JPY,2009-12-27 18:32:45,91.510000,91.530000
1026604541,USD/JPY,2009-12-27 18:33:17,91.520000,91.540000
1026604740,USD/JPY,2009-12-27 18:34:17,91.530000,91.550000
1026604754,USD/JPY,2009-12-27 18:34:20,91.520000,91.550000
1026604784,USD/JPY,2009-12-27 18:34:35,91.530000,91.550000
1026604791,USD/JPY,2009-12-27 18:34:35,91.520000,91.550000
1026604799,USD/JPY,2009-12-27 18:34:36,91.520000,91.540000
1026604981,USD/JPY,2009-12-27 18:35:14,91.530000,91.550000
1026604993,USD/JPY,2009-12-27 18:35:15,91.520000,91.540000
1026605107,USD/JPY,2009-12-27 18:35:33,91.510000,91.530000
1026605232,USD/JPY,2009-12-27 18:36:05,91.520000,91.540000
1026605237,USD/JPY,2009-12-27 18:36:05,91.510000,91.530000
1026605580,USD/JPY,2009-12-27 18:37:30,91.520000,91.540000
1026605598,USD/JPY,2009-12-27 18:37:38,91.510000,91.530000
1026605656,USD/JPY,2009-12-27 18:37:56,91.520000,91.540000
1026605736,USD/JPY,2009-12-27 18:38:09,91.510000,91.530000
1026605814,USD/JPY,2009-12-27 18:38:18,91.520000,91.540000
1026605862,USD/JPY,2009-12-27 18:38:24,91.540000,91.560000
1026605885,USD/JPY,2009-12-27 18:38:27,91.530000,91.550000
1026605892,USD/JPY,2009-12-27 18:38:28,91.520000,91.550000
1026606284,USD/JPY,2009-12-27 18:39:27,91.530000,91.550000
1026606538,USD/JPY,2009-12-27 18:39:58,91.520000,91.540000
1026606940,USD/JPY,2009-12-27 18:40:42,91.540000,91.560000
1026606960,USD/JPY,2009-12-27 18:40:42,91.530000,91.550000
1026608128,USD/JPY,2009-12-27 18:43:17,91.520000,91.540000
1026609011,USD/JPY,2009-12-27 18:45:24,91.510000,91.530000
1026609068,USD/JPY,2009-12-27 18:45:30,91.500000,91.520000
1026609074,USD/JPY,2009-12-27 18:45:31,91.510000,91.530000
1026609191,USD/JPY,2009-12-27 18:45:55,91.500000,91.520000
1026609613,USD/JPY,2009-12-27 18:47:26,91.510000,91.530000
1026609665,USD/JPY,2009-12-27 18:47:35,91.500000,91.520000
1026609710,USD/JPY,2009-12-27 18:47:41,91.510000,91.530000
1026609764,USD/JPY,2009-12-27 18:47:51,91.500000,91.520000
1026609774,USD/JPY,2009-12-27 18:47:55,91.510000,91.530000
1026609784,USD/JPY,2009-12-27 18:47:55,91.520000,91.540000
1026609936,USD/JPY,2009-12-27 18:48:19,91.510000,91.530000
1026610105,USD/JPY,2009-12-27 18:49:04,91.500000,91.520000
1026610228,USD/JPY,2009-12-27 18:49:23,91.490000,91.510000
1026610245,USD/JPY,2009-12-27 18:49:28,91.480000,91.510000
1026610251,USD/JPY,2009-12-27 18:49:29,91.490000,91.510000
1026610254,USD/JPY,2009-12-27 18:49:30,91.480000,91.510000
1026610280,USD/JPY,2009-12-27 18:49:31,91.490000,91.520000
1026610286,USD/JPY,2009-12-27 18:49:32,91.480000,91.510000
1026610293,USD/JPY,2009-12-27 18:49:33,91.480000,91.500000
1026610320,USD/JPY,2009-12-27 18:49:39,91.480000,91.510000
1026610467,USD/JPY,2009-12-27 18:50:09,91.480000,91.500000
1026610480,USD/JPY,2009-12-27 18:50:12,91.470000,91.490000
1026610487,USD/JPY,2009-12-27 18:50:15,91.460000,91.480000
1026610495,USD/JPY,2009-12-27 18:50:16,91.440000,91.460000
1026610519,USD/JPY,2009-12-27 18:50:16,91.420000,91.450000
1026610525,USD/JPY,2009-12-27 18:50:17,91.430000,91.460000
1026610582,USD/JPY,2009-12-27 18:50:27,91.420000,91.450000
1026610641,USD/JPY,2009-12-27 18:50:36,91.430000,91.450000
1026610648,USD/JPY,2009-12-27 18:50:36,91.430000,91.460000
1026610654,USD/JPY,2009-12-27 18:50:37,91.440000,91.460000
1026610661,USD/JPY,2009-12-27 18:50:38,91.450000,91.470000
1026610667,USD/JPY,2009-12-27 18:50:39,91.440000,91.460000
1026610678,USD/JPY,2009-12-27 18:50:39,91.430000,91.450000
1026610691,USD/JPY,2009-12-27 18:50:40,91.420000,91.450000
1026610744,USD/JPY,2009-12-27 18:50:49,91.440000,91.460000
1026610765,USD/JPY,2009-12-27 18:50:50,91.450000,91.470000
1026610780,USD/JPY,2009-12-27 18:50:51,91.440000,91.460000
1026610820,USD/JPY,2009-12-27 18:50:52,91.460000,91.480000
1026610835,USD/JPY,2009-12-27 18:50:52,91.450000,91.470000
1026610844,USD/JPY,2009-12-27 18:50:52,91.440000,91.460000
1026610855,USD/JPY,2009-12-27 18:50:53,91.450000,91.470000
1026611169,USD/JPY,2009-12-27 18:51:57,91.460000,91.480000
1026611173,USD/JPY,2009-12-27 18:51:57,91.450000,91.470000
1026611237,USD/JPY,2009-12-27 18:52:19,91.460000,91.480000
1026611243,USD/JPY,2009-12-27 18:52:19,91.470000,91.490000
1026611250,USD/JPY,2009-12-27 18:52:20,91.480000,91.500000
1026611362,USD/JPY,2009-12-27 18:52:46,91.470000,91.490000
1026611365,USD/JPY,2009-12-27 18:52:47,91.480000,91.500000
1026611516,USD/JPY,2009-12-27 18:53:24,91.470000,91.490000
1026612144,USD/JPY,2009-12-27 18:56:08,91.460000,91.480000
1026612156,USD/JPY,2009-12-27 18:56:09,91.470000,91.490000
1026612169,USD/JPY,2009-12-27 18:56:10,91.480000,91.500000
1026612208,USD/JPY,2009-12-27 18:56:23,91.470000,91.490000
1026612211,USD/JPY,2009-12-27 18:56:23,91.460000,91.480000
1026612363,USD/JPY,2009-12-27 18:56:43,91.480000,91.500000
1026612527,USD/JPY,2009-12-27 18:57:49,91.470000,91.490000
1026612534,USD/JPY,2009-12-27 18:57:50,91.460000,91.480000
1026612562,USD/JPY,2009-12-27 18:57:58,91.450000,91.470000
1026612670,USD/JPY,2009-12-27 18:58:42,91.460000,91.480000
1026612688,USD/JPY,2009-12-27 18:58:43,91.470000,91.490000
1026612723,USD/JPY,2009-12-27 18:58:45,91.480000,91.500000
1026612739,USD/JPY,2009-12-27 18:58:46,91.490000,91.510000
1026612771,USD/JPY,2009-12-27 18:58:48,91.500000,91.520000
1026612791,USD/JPY,2009-12-27 18:58:50,91.510000,91.530000
1026612802,USD/JPY,2009-12-27 18:58:53,91.520000,91.540000
1026612806,USD/JPY,2009-12-27 18:58:53,91.530000,91.550000
1026612858,USD/JPY,2009-12-27 18:58:57,91.540000,91.560000
1026612943,USD/JPY,2009-12-27 18:59:05,91.520000,91.540000
